OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,ProductName,ProfitValue,Quantity,SalesValue,Region,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesaboveTarget,latitude,longitude
2013-05-18T00:00:00.000Z,Office Supplies,Waterbury,United States,Arthur Gainer,0,CA-2013-158435,6708,Acme Forged Steel Scissors with Black Enamel Handles,19,7,65.17,East,Consumer,2013-05-19T00:00:00.000Z,First Class,Connecticut,Supplies,1,85,Shipped On Time,1,null,null,41.5511,-73.0645
2013-05-18T00:00:00.000Z,Office Supplies,Waterbury,United States,Arthur Gainer,0,CA-2013-158435,6708,Avery 519,7,2,14.62,East,Consumer,2013-05-19T00:00:00.000Z,First Class,Connecticut,Labels,1,19,Shipped On Time,1,null,null,41.5511,-73.0645
2013-05-19T00:00:00.000Z,Office Supplies,San Francisco,United States,Eric Barreto,0,CA-2013-122728,94110,Home/Office Personal File Carts,26,3,104.28,West,Consumer,2013-05-25T00:00:00.000Z,Standard Class,California,Storage,6,137,Shipped On Time,6,null,null,37.7509,-122.4153
2013-05-19T00:00:00.000Z,Office Supplies,San Francisco,United States,Eric Barreto,0,CA-2013-122728,94110,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),9,3,17.94,West,Consumer,2013-05-25T00:00:00.000Z,Standard Class,California,Paper,6,24,Shipped On Time,6,null,null,37.7509,-122.4153
2013-05-20T00:00:00.000Z,Furniture,Arlington,United States,Laurel Elliston,0,CA-2013-157245,22204,Hon 4070 Series Pagoda Round Back Stacking Chairs,180,2,641.96,South,Consumer,2013-05-25T00:00:00.000Z,Standard Class,Virginia,Chairs,5,841,Shipped Early,6,null,null,38.859,-77.0997
2013-05-20T00:00:00.000Z,Furniture,New York City,United States,Bradley Nguyen,0,CA-2013-169943,10011,"DAX Value U-Channel Document Frames, Easel Back",12,8,39.76,East,Consumer,2013-05-25T00:00:00.000Z,Standard Class,New York,Furnishings,5,52,Shipped Early,6,null,null,40.7402,-73.9996
2013-05-20T00:00:00.000Z,Furniture,New York City,United States,Bradley Nguyen,0,CA-2013-169943,10011,Nu-Dell Float Frame 11 x 14 1/2,15,4,35.92,East,Consumer,2013-05-25T00:00:00.000Z,Standard Class,New York,Furnishings,5,47,Shipped Early,6,null,null,40.7402,-73.9996
2013-05-20T00:00:00.000Z,Office Supplies,Lafayette,United States,Roy Phan,0,US-2013-152835,47905,Newell 341,6,5,21.4,Central,Corporate,2013-05-24T00:00:00.000Z,Standard Class,Indiana,Art,4,28,Shipped Early,6,null,null,40.4001,-86.8602
2013-05-20T00:00:00.000Z,Office Supplies,Los Angeles,United States,Anna H??berlin,0,CA-2013-138282,90008,Staples,24,8,87.84,West,Corporate,2013-05-24T00:00:00.000Z,Standard Class,California,Appliances,4,115,Shipped Early,6,null,null,34.0116,-118.3411
2013-05-20T00:00:00.000Z,Office Supplies,New York City,United States,Bradley Nguyen,0,CA-2013-169943,10011,Belkin Premiere Surge Master II 8-outlet surge protector,70,5,242.9,East,Consumer,2013-05-25T00:00:00.000Z,Standard Class,New York,Appliances,5,318,Shipped Early,6,null,null,40.7402,-73.9996
2013-05-20T00:00:00.000Z,Office Supplies,New York City,United States,Bradley Nguyen,0.2,CA-2013-169943,10011,Recycled Easel Ring Binders,15,4,47.74,East,Consumer,2013-05-25T00:00:00.000Z,Standard Class,New York,Binders,5,63,Shipped Early,6,null,null,40.7402,-73.9996
2013-05-20T00:00:00.000Z,Office Supplies,New York City,United States,Bradley Nguyen,0,CA-2013-169943,10011,Safco Industrial Wire Shelving System,0,5,454.9,East,Consumer,2013-05-25T00:00:00.000Z,Standard Class,New York,Storage,5,596,Shipped Early,6,null,null,40.7402,-73.9996
2013-05-20T00:00:00.000Z,Office Supplies,San Francisco,United States,Bill Tyler,0.2,CA-2013-126935,94109,GBC Personal VeloBind Strips,3,1,9.58,West,Corporate,2013-05-25T00:00:00.000Z,Standard Class,California,Binders,5,13,Shipped Early,6,null,null,37.7917,-122.4186
2013-05-21T00:00:00.000Z,Furniture,Vallejo,United States,Rick Bensley,0,CA-2013-115917,94591,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,273,5,1049.2,West,Home Office,2013-05-26T00:00:00.000Z,Standard Class,California,Furnishings,5,1375,Shipped Early,6,null,null,38.0985,-122.2124
2013-05-21T00:00:00.000Z,Office Supplies,Colorado Springs,United States,Eugene Hildebrand,0.7,CA-2013-146010,80906,GBC Durable Plastic Covers,-33,7,40.64,West,Home Office,2013-05-24T00:00:00.000Z,First Class,Colorado,Binders,3,53,Shipped Late,1,null,null,38.7902,-104.8199
2013-05-21T00:00:00.000Z,Office Supplies,Port Saint Lucie,United States,Dean Braden,0.7,CA-2013-108567,34952,Avery Non-Stick Binders,-2,2,2.69,South,Consumer,2013-05-25T00:00:00.000Z,Standard Class,Florida,Binders,4,4,Shipped Early,6,null,null,27.2889,-80.298
2013-05-21T00:00:00.000Z,Office Supplies,Vallejo,United States,Rick Bensley,0.2,CA-2013-115917,94591,Wilson Jones Turn Tabs Binder Tool for Ring Binders,5,4,15.42,West,Home Office,2013-05-26T00:00:00.000Z,Standard Class,California,Binders,5,20,Shipped Early,6,null,null,38.0985,-122.2124
2013-05-21T00:00:00.000Z,Technology,Asheville,United States,Joe Kamberova,0.2,CA-2013-105256,28806,Cisco Unified IP Phone 7945G VoIP phone,85,5,1363.96,South,Consumer,2013-05-21T00:00:00.000Z,Same Day,North Carolina,Phones,0,1787,Shipped On Time,0,null,null,35.5808,-82.6078
2013-05-22T00:00:00.000Z,Office Supplies,Chicago,United States,Sally Hughsby,0.8,CA-2013-125920,60610,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",-6,3,3.8,Central,Corporate,2013-05-29T00:00:00.000Z,Standard Class,Illinois,Binders,7,5,Shipped Late,6,null,null,41.9033,-87.6336
2013-05-22T00:00:00.000Z,Office Supplies,Dallas,United States,Alejandro Savely,0.8,CA-2013-114209,75081,"Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue",-3,2,1.96,Central,Corporate,2013-05-27T00:00:00.000Z,Standard Class,Texas,Binders,5,3,Shipped Early,6,null,null,32.9462,-96.7058
2013-05-22T00:00:00.000Z,Office Supplies,Dallas,United States,Alejandro Savely,0.2,CA-2013-114209,75081,Southworth 100% Cotton The Best Paper,31,9,82.66,Central,Corporate,2013-05-27T00:00:00.000Z,Standard Class,Texas,Paper,5,108,Shipped Early,6,null,null,32.9462,-96.7058
2013-05-22T00:00:00.000Z,Office Supplies,Warwick,United States,Christine Phan,0,CA-2013-127642,2886,Staples,55,2,111.96,East,Corporate,2013-05-24T00:00:00.000Z,First Class,Rhode Island,Paper,2,147,Shipped Late,1,null,null,41.7026,-71.4476
2013-05-22T00:00:00.000Z,Technology,Los Angeles,United States,Logan Haushalter,0,US-2013-139486,90032,Imation??16GB Mini TravelDrive USB 2.0??Flash Drive,27,2,66.26,West,Consumer,2013-05-24T00:00:00.000Z,First Class,California,Accessories,2,87,Shipped Late,1,null,null,34.0818,-118.1753
2013-05-22T00:00:00.000Z,Technology,Los Angeles,United States,Logan Haushalter,0.2,US-2013-139486,90032,Motorola HK250 Universal Bluetooth Headset,-12,3,55.18,West,Consumer,2013-05-24T00:00:00.000Z,First Class,California,Phones,2,72,Shipped Late,1,null,null,34.0818,-118.1753
2013-05-22T00:00:00.000Z,Technology,Sparks,United States,Linda Cazamias,0.2,CA-2013-107202,89431,Panasonic KX MB2061 Multifunction Printer,180,10,2396.4,West,Corporate,2013-05-29T00:00:00.000Z,Standard Class,Nevada,Machines,7,3140,Shipped Late,6,null,null,39.5473,-119.7556
2013-05-23T00:00:00.000Z,Furniture,Passaic,United States,Art Ferguson,0.3,CA-2013-146934,7055,Bevis 36 x 72 Conference Tables,-20,2,174.29,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,New Jersey,Tables,5,228,Shipped Early,6,null,null,40.8601,-74.1283
2013-05-23T00:00:00.000Z,Office Supplies,Athens,United States,Jeremy Farry,0,CA-2013-159653,30605,Avery 493,7,3,14.73,South,Consumer,2013-05-23T00:00:00.000Z,Same Day,Georgia,Labels,0,19,Shipped On Time,0,null,null,33.9321,-83.3525
2013-05-23T00:00:00.000Z,Office Supplies,Passaic,United States,Art Ferguson,0,CA-2013-146934,7055,Ampad #10 Peel & Seel Holiday Envelopes,13,6,26.88,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,New Jersey,Envelopes,5,35,Shipped Early,6,null,null,40.8601,-74.1283
2013-05-23T00:00:00.000Z,Office Supplies,Passaic,United States,Art Ferguson,0,CA-2013-146934,7055,Eureka Sanitaire  Commercial Upright,172,4,662.84,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,New Jersey,Appliances,5,869,Shipped Early,6,null,null,40.8601,-74.1283
2013-05-23T00:00:00.000Z,Technology,Los Angeles,United States,Jim Epp,0.2,CA-2013-154081,90049,Nortel Business Series Terminal T7208 Digital phone,22,2,222.38,West,Corporate,2013-05-30T00:00:00.000Z,Standard Class,California,Phones,7,291,Shipped Late,6,null,null,34.066,-118.474
2013-05-23T00:00:00.000Z,Technology,Passaic,United States,Art Ferguson,0,CA-2013-146934,7055,AT&T 841000 Phone,86,5,345,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,New Jersey,Phones,5,452,Shipped Early,6,null,null,40.8601,-74.1283
2013-05-23T00:00:00.000Z,Technology,Passaic,United States,Art Ferguson,0,CA-2013-146934,7055,Digium D40 VoIP phone,75,2,257.98,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,New Jersey,Phones,5,338,Shipped Early,6,null,null,40.8601,-74.1283
2013-05-23T00:00:00.000Z,Technology,Passaic,United States,Art Ferguson,0,CA-2013-146934,7055,SanDisk Cruzer 32 GB USB Flash Drive,30,5,95.1,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,New Jersey,Accessories,5,125,Shipped Early,6,null,null,40.8601,-74.1283
2013-05-24T00:00:00.000Z,Furniture,San Francisco,United States,Lisa DeCherney,0,CA-2013-142762,94109,"Eldon Image Series Desk Accessories, Ebony",16,3,37.05,West,Consumer,2013-05-28T00:00:00.000Z,Standard Class,California,Furnishings,4,49,Shipped Early,6,null,null,37.7917,-122.4186
2013-05-24T00:00:00.000Z,Office Supplies,Florence,United States,Anne Pryor,0,CA-2013-154403,35630,Xerox 1949,2,1,4.98,South,Home Office,2013-05-28T00:00:00.000Z,Standard Class,Alabama,Paper,4,7,Shipped Early,6,null,null,34.8305,-87.656
2013-05-24T00:00:00.000Z,Office Supplies,Philadelphia,United States,Christopher Conant,0.7,CA-2013-143714,19120,Avery Legal 4-Ring Binder,-4,1,6.29,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,Pennsylvania,Binders,4,8,Shipped Early,6,null,null,40.0343,-75.1213
2013-05-24T00:00:00.000Z,Office Supplies,Philadelphia,United States,Christopher Conant,0.2,CA-2013-143714,19120,Xerox 224,4,2,10.37,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,Pennsylvania,Paper,4,14,Shipped Early,6,null,null,40.0343,-75.1213
2013-05-24T00:00:00.000Z,Technology,Chicago,United States,Ken Lonsdale,0.2,CA-2013-133725,60623,Mitel MiVoice 5330e IP Phone,148,9,1979.93,Central,Consumer,2013-05-29T00:00:00.000Z,Standard Class,Illinois,Phones,5,2594,Shipped Early,6,null,null,41.849,-87.7157
2013-05-24T00:00:00.000Z,Technology,Philadelphia,United States,Christopher Conant,0.4,CA-2013-143714,19120,Avaya 5410 Digital phone,-24,3,122.38,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,Pennsylvania,Phones,4,160,Shipped Early,6,null,null,40.0343,-75.1213
2013-05-24T00:00:00.000Z,Technology,Philadelphia,United States,Christopher Conant,0.4,CA-2013-143714,19120,Canon imageCLASS 2200 Advanced Copier,1120,4,8399.98,East,Consumer,2013-05-28T00:00:00.000Z,Standard Class,Pennsylvania,Copiers,4,11007,Shipped Early,6,null,null,40.0343,-75.1213
2013-05-25T00:00:00.000Z,Office Supplies,Newport News,United States,Eugene Hildebrand,0,CA-2013-136126,23602,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8 Cut, 8L",20,5,69.5,South,Home Office,2013-05-25T00:00:00.000Z,Same Day,Virginia,Supplies,0,91,Shipped On Time,0,null,null,37.1132,-76.5179
2013-05-25T00:00:00.000Z,Office Supplies,Newport News,United States,Eugene Hildebrand,0,CA-2013-136126,23602,Xerox 1911,92,4,191.6,South,Home Office,2013-05-25T00:00:00.000Z,Same Day,Virginia,Paper,0,251,Shipped On Time,0,null,null,37.1132,-76.5179
2013-05-25T00:00:00.000Z,Office Supplies,Philadelphia,United States,Dennis Pardue,0.2,CA-2013-138583,19120,BIC Liqua Brite Liner,3,3,16.66,East,Home Office,2013-05-29T00:00:00.000Z,Standard Class,Pennsylvania,Art,4,22,Shipped Early,6,null,null,40.0343,-75.1213
2013-05-26T00:00:00.000Z,Furniture,Columbus,United States,Julia Barnett,0,CA-2013-139269,31907,Eldon Expressions Mahogany Wood Desk Collection,6,4,24.96,South,Home Office,2013-05-31T00:00:00.000Z,Standard Class,Georgia,Furnishings,5,33,Shipped Early,6,null,null,32.4779,-84.898
2013-05-26T00:00:00.000Z,Office Supplies,Columbus,United States,Julia Barnett,0,CA-2013-139269,31907,"Fellowes Strictly Business Drawer File, Letter/Legal Size",152,9,1267.65,South,Home Office,2013-05-31T00:00:00.000Z,Standard Class,Georgia,Storage,5,1661,Shipped Early,6,null,null,32.4779,-84.898
2013-05-26T00:00:00.000Z,Office Supplies,Columbus,United States,Julia Barnett,0,CA-2013-139269,31907,"Wirebound Service Call Books, 5 1/2 x 4",9,2,19.36,South,Home Office,2013-05-31T00:00:00.000Z,Standard Class,Georgia,Paper,5,25,Shipped Early,6,null,null,32.4779,-84.898
2013-05-27T00:00:00.000Z,Furniture,Fort Worth,United States,Maurice Satty,0.3,CA-2013-119186,76106,Office Star Flex Back Scooter Chair with White Frame,-89,5,388.43,Central,Consumer,2013-05-27T00:00:00.000Z,Same Day,Texas,Chairs,0,509,Shipped On Time,0,null,null,32.7968,-97.356
2013-05-27T00:00:00.000Z,Furniture,Milwaukee,United States,Chris McAfee,0,CA-2013-149237,53209,Nu-Dell Float Frame 11 x 14 1/2,11,3,26.94,Central,Consumer,2013-05-31T00:00:00.000Z,Standard Class,Wisconsin,Furnishings,4,35,Shipped Early,6,null,null,43.1188,-87.9478
2013-05-27T00:00:00.000Z,Furniture,Santa Ana,United States,Stewart Visinsky,0.2,CA-2013-148852,92704,Global Low Back Tilter Chair,-85,6,484.7,West,Consumer,2013-06-01T00:00:00.000Z,Standard Class,California,Chairs,5,635,Shipped Early,6,null,null,33.7249,-117.909
2013-05-27T00:00:00.000Z,Furniture,Washington,United States,Toby Braunhardt,0,CA-2013-157266,20016,9-3/4 Diameter Round Wall Clock,17,3,41.37,East,Consumer,2013-06-02T00:00:00.000Z,Standard Class,District of Columbia,Furnishings,6,54,Shipped On Time,6,null,null,38.9381,-77.086
2013-05-27T00:00:00.000Z,Office Supplies,Delray Beach,United States,Cathy Prescott,0.2,CA-2013-113236,33445,Advantus Rolling Drawer Organizers,14,6,184.7,South,Corporate,2013-05-30T00:00:00.000Z,Second Class,Florida,Storage,3,242,Shipped On Time,3,null,null,26.4564,-80.1054
2013-05-27T00:00:00.000Z,Office Supplies,Fort Worth,United States,Maurice Satty,0.2,CA-2013-119186,76106,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),5,3,14.35,Central,Consumer,2013-05-27T00:00:00.000Z,Same Day,Texas,Paper,0,19,Shipped On Time,0,null,null,32.7968,-97.356
2013-05-27T00:00:00.000Z,Office Supplies,Fort Worth,United States,Maurice Satty,0.2,CA-2013-119186,76106,Xerox 212,4,2,10.37,Central,Consumer,2013-05-27T00:00:00.000Z,Same Day,Texas,Paper,0,14,Shipped On Time,0,null,null,32.7968,-97.356
2013-05-27T00:00:00.000Z,Office Supplies,Philadelphia,United States,Tiffany House,0.2,CA-2013-132409,19134,Holmes HEPA Air Purifier,7,2,34.85,East,Corporate,2013-06-02T00:00:00.000Z,Standard Class,Pennsylvania,Appliances,6,46,Shipped On Time,6,null,null,39.9925,-75.1133
2013-05-27T00:00:00.000Z,Office Supplies,Philadelphia,United States,Tiffany House,0.2,CA-2013-132409,19134,"OIC #2 Pencils, Medium Soft",0,1,1.5,East,Corporate,2013-06-02T00:00:00.000Z,Standard Class,Pennsylvania,Art,6,2,Shipped On Time,6,null,null,39.9925,-75.1133
2013-05-27T00:00:00.000Z,Office Supplies,Santa Ana,United States,Stewart Visinsky,0,CA-2013-148852,92704,"Alliance Big Bands Rubber Bands, 12/Pack",0,3,5.94,West,Consumer,2013-06-01T00:00:00.000Z,Standard Class,California,Fasteners,5,8,Shipped Early,6,null,null,33.7249,-117.909
2013-05-27T00:00:00.000Z,Office Supplies,Santa Ana,United States,Stewart Visinsky,0,CA-2013-148852,92704,Xerox 1946,22,7,45.36,West,Consumer,2013-06-01T00:00:00.000Z,Standard Class,California,Paper,5,59,Shipped Early,6,null,null,33.7249,-117.909
2013-05-27T00:00:00.000Z,Office Supplies,Washington,United States,Toby Braunhardt,0,CA-2013-157266,20016,"Telephone Message Books with Fax/Mobile Section, 5 1/2 x 3 3/16",6,2,12.7,East,Consumer,2013-06-02T00:00:00.000Z,Standard Class,District of Columbia,Paper,6,17,Shipped On Time,6,null,null,38.9381,-77.086
2013-05-27T00:00:00.000Z,Office Supplies,Washington,United States,Toby Braunhardt,0,CA-2013-157266,20016,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),9,3,19.44,East,Consumer,2013-06-02T00:00:00.000Z,Standard Class,District of Columbia,Paper,6,25,Shipped On Time,6,null,null,38.9381,-77.086
2013-05-27T00:00:00.000Z,Office Supplies,Washington,United States,Toby Braunhardt,0,CA-2013-157266,20016,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4,2,9.64,East,Consumer,2013-06-02T00:00:00.000Z,Standard Class,District of Columbia,Binders,6,13,Shipped On Time,6,null,null,38.9381,-77.086
2013-05-27T00:00:00.000Z,Technology,Delray Beach,United States,Cathy Prescott,0.2,CA-2013-113236,33445,Imation??32GB Pocket Pro USB 3.0??Flash Drive??- 32 GB - Black - 1 P ...,12,2,47.92,South,Corporate,2013-05-30T00:00:00.000Z,Second Class,Florida,Accessories,3,63,Shipped On Time,3,null,null,26.4564,-80.1054
2013-05-27T00:00:00.000Z,Technology,Fort Worth,United States,Maurice Satty,0.2,CA-2013-119186,76106,Logitech G13 Programmable Gameboard with LCD Display,-7,1,63.99,Central,Consumer,2013-05-27T00:00:00.000Z,Same Day,Texas,Accessories,0,84,Shipped On Time,0,null,null,32.7968,-97.356
2013-05-27T00:00:00.000Z,Technology,Santa Ana,United States,Stewart Visinsky,0.2,CA-2013-148852,92704,Cisco SPA508G,24,4,211.17,West,Consumer,2013-06-01T00:00:00.000Z,Standard Class,California,Phones,5,277,Shipped Early,6,null,null,33.7249,-117.909
2013-05-27T00:00:00.000Z,Technology,Santa Ana,United States,Stewart Visinsky,0.2,CA-2013-148852,92704,Fellowes Powershred HS-440 4-Sheet High Security Shredder,116,3,371.98,West,Consumer,2013-06-01T00:00:00.000Z,Standard Class,California,Machines,5,487,Shipped Early,6,null,null,33.7249,-117.909
2013-05-28T00:00:00.000Z,Furniture,Chicago,United States,Brian Stugart,0.6,CA-2013-101791,60623,36X48 HARDFLOOR CHAIRMAT,-33,3,25.18,Central,Consumer,2013-06-01T00:00:00.000Z,Standard Class,Illinois,Furnishings,4,33,Shipped Early,6,null,null,41.849,-87.7157
2013-05-28T00:00:00.000Z,Furniture,Chicago,United States,Brian Stugart,0.6,CA-2013-101791,60623,G.E. Halogen Desk Lamp Bulbs,-2,2,5.58,Central,Consumer,2013-06-01T00:00:00.000Z,Standard Class,Illinois,Furnishings,4,7,Shipped Early,6,null,null,41.849,-87.7157
2013-05-28T00:00:00.000Z,Furniture,Detroit,United States,Laura Armstrong,0,CA-2013-122903,48205,HON 5400 Series Task Chairs for Big and Tall,701,5,3504.9,Central,Corporate,2013-05-30T00:00:00.000Z,Second Class,Michigan,Chairs,2,4593,Shipped Early,3,null,null,42.4313,-82.9813
2013-05-28T00:00:00.000Z,Office Supplies,Chicago,United States,Brian Stugart,0.2,CA-2013-101791,60623,Standard Rollaway File with Lock,97,9,1297.37,Central,Consumer,2013-06-01T00:00:00.000Z,Standard Class,Illinois,Storage,4,1700,Shipped Early,6,null,null,41.849,-87.7157
2013-05-28T00:00:00.000Z,Office Supplies,Detroit,United States,Laura Armstrong,0,CA-2013-122903,48205,Xerox 1910,69,3,144.12,Central,Corporate,2013-05-30T00:00:00.000Z,Second Class,Michigan,Paper,2,189,Shipped Early,3,null,null,42.4313,-82.9813
2013-05-28T00:00:00.000Z,Office Supplies,Detroit,United States,Laura Armstrong,0,CA-2013-122903,48205,Xerox 1915,151,3,314.55,Central,Corporate,2013-05-30T00:00:00.000Z,Second Class,Michigan,Paper,2,412,Shipped Early,3,null,null,42.4313,-82.9813
2013-05-28T00:00:00.000Z,Office Supplies,Los Angeles,United States,Lynn Smith,0,CA-2013-136994,90045,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6,2,13.38,West,Consumer,2013-06-03T00:00:00.000Z,Standard Class,California,Paper,6,18,Shipped On Time,6,null,null,33.9631,-118.3941
2013-05-29T00:00:00.000Z,Furniture,Tallahassee,United States,Kimberly Carter,0.2,CA-2013-138695,32303,Novimex Fabric Task Chair,-24,8,390.27,South,Corporate,2013-06-04T00:00:00.000Z,Standard Class,Florida,Chairs,6,511,Shipped On Time,6,null,null,30.4874,-84.3189
2013-05-29T00:00:00.000Z,Office Supplies,Jackson,United States,Valerie Dominguez,0,CA-2013-113747,39212,"Boston School Pro Electric Pencil Sharpener, 1670",50,6,185.88,South,Consumer,2013-06-05T00:00:00.000Z,Standard Class,Mississippi,Art,7,244,Shipped Late,6,null,null,32.2435,-90.2612
2013-05-29T00:00:00.000Z,Office Supplies,Los Angeles,United States,Clay Ludtke,0,CA-2013-134803,90004,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,79,2,262.24,West,Consumer,2013-06-04T00:00:00.000Z,Standard Class,California,Appliances,6,344,Shipped On Time,6,null,null,34.0762,-118.3029
